"from","to","relationship","rel2"
"OSJ(97)","JYW(94)",0,0
"OSJ(97)","JYK(93)",0,0
"OSJ(97)","JYL(98)",0,0
"OSJ(97)","JJY(92)",0,0
"OSJ(97)","JJK(98)",0,0
"OSJ(97)","JMY(98)",0,0
"OSJ(97)","JYN(96)",0,0
"OSJ(97)","JYW(92)",0,0
"OSJ(97)","JSM(98)",0,0
"OSJ(97)","CNG(99)",0,0
"OSJ(97)","CSB(98)",0,0
"OSJ(97)","CJI(94)",0,0
"OSJ(97)","HEG(97)",0,0
"OSM(98)","BHJ(99)",0,0
"OSM(98)","CSH(93)",0,0
"OSM(98)","EDH(95)",0,0
"OSM(98)","HHM(95)",0,0
"OSM(98)","HWM(95)",0,0
"OSM(98)","JCG(98)",0,0
"OSM(98)","JDH(94)",0,0
"OSM(98)","JEJ(95)",0,0
"OSM(98)","JHJ(99)",0,0
"OSM(98)","JYG(96)",0,0
"OSM(98)","JYJ(94)",0,0
"OSM(98)","JYJ(95)",0,0
"OSM(98)","KDK(99)",0,0
"OSM(98)","KGP(94)",0,0
"OSM(98)","KHJ(98)",0,0
"OSM(98)","KHS(98)",0,0
"OSM(98)","KJH(96)",0,0
"OSM(98)","KJH(99)",0,0
"OSM(98)","KMS(99)",0,0
"OSM(98)","KSH(99)",0,0
"OSM(98)","KSJ(94)",0,0
"OSM(98)","LGC(94)",0,0
"OSM(98)","LGS(99)",0,0
"OSM(98)","LJH(94)",0,0
"OSM(98)","PJY(95)",0,0
"OSM(98)","PKT(95)",0,0
"OSM(98)","RSW(96)",0,0
"OSM(98)","RSW(98)",0,0
"OSM(98)","SHS(98)",0,0
"OSM(98)","SJE(99)",0,0
"OSM(98)","SJY(98)",0,0
"OSM(98)","SSH(96)",0,0
"OSM(98)","SYS(99)",0,0
"OSM(98)","UDH(95)",0,0
"OSM(98)","YHW(98)",0,0
"OSM(98)","YJE(97)",0,0
"OSM(98)","YJW(99)",0,0
"OSM(98)","YSH(99)",0,0
"OSM(98)","YSHH(99)",0,0
"OSM(98)","KES(94)",0,0
"OSM(98)","KSY(98)",0,0
"OSM(98)","KSH(98)",0,0
"OSM(98)","KYH(94)",0,0
"OSM(98)","KYS(99)",0,0
"OSM(98)","KKH(99)",0,0
"OSM(98)","KKH(95)",1,1
"OSM(98)","KKB(93)",0,0
"OSM(98)","KDY(98)",1,1
"OSM(98)","KDH(97)",0,0
"OSM(98)","KDG(99)",0,0
"OSM(98)","KMG(94)",0,0
"OSM(98)","KMT(99)",0,0
"OSM(98)","KSJ(99)",0,0
"OSM(98)","KSY(98)",0,0
"OSM(98)","KSY(96)",0,0
"OSM(98)","KSJ(93)",0,0
"OSM(98)","KSH(99)",0,0
"OSM(98)","KYB(99)",0,0
"OSM(98)","KJH(98)",1,1
"OSM(98)","KJB(93)",0,0
"OSM(98)","KJS(92)",0,0
"OSM(98)","KJH(98)",0,0
"OSM(98)","KJSS(92)",0,0
"OSM(98)","KPU(98)",0,0
"OSM(98)","KHN(94)",0,0
"OSM(98)","KHJ(94)",1,1
"OSM(98)","NMR(97)",0,0
"OSM(98)","NSJ(99)",0,0
"OSM(98)","MJU(99)",0,0
"OSM(98)","MSJ(93)",0,0
"OSM(98)","PSU(93)",1,1
"OSM(98)","PSJ(95)",0,0
"OSM(98)","PSO(94)",0,0
"OSM(98)","PYJ(97)",0,0
"OSM(98)","POG(93)",0,0
"OSM(98)","PEB(95)",0,0
"OSM(98)","PJM(94)",0,0
"OSM(98)","PHY(99)",0,0
"OSM(98)","PHJ(99)",0,0
"OSM(98)","BYJ(99)",0,0
"OSM(98)","BOG(98)",0,0
"OSM(98)","SSM(98)",0,0
"OSM(98)","SHS(99)",0,0
"OSM(98)","SDS(92)",0,0
"OSM(98)","SSY(97)",0,0
"OSM(98)","SJEE(99)",0,0
"OSM(98)","SH(96)",0,0
"OSM(98)","SYJ(97)",0,0
"OSM(98)","AMJ(99)",0,0
"OSM(98)","ASH(99)",0,0
"OSM(98)","OSJ(98)",0,0
"OSM(98)","OSH(99)",0,0
"OSM(98)","OSM(98)",0,0
"OSM(98)","OJY(98)",0,0
"OSM(98)","OSJ(97)",0,0
"OSM(98)","YMS(99)",0,0
"OSM(98)","YYH(93)",0,0
"OSM(98)","YHJ(96)",0,0
"OSM(98)","YSH(99)",0,0
"OSM(98)","YAR(97)",0,0
"OSM(98)","LKC(93)",0,0
"OSM(98)","LDY(99)",0,0
"OSM(98)","LDJ(93)",0,0
"OSM(98)","LSH(99)",0,0
"OSM(98)","LSJ(94)",0,0
"OSM(98)","LYJ(98)",0,0
"OSM(98)","LWH(98)",0,0
"OSM(98)","LYS(97)",0,0
"OSM(98)","LIH(94)",0,0
"OSM(98)","LJH(97)",0,0
"OSM(98)","LJM(98)",0,0
"OSM(98)","LJY(97)",0,0
"OSM(98)","LJA(00)",0,0
"OSM(98)","LCH(95)",0,0
"OSM(98)","LHW(92)",0,0
"OSM(98)","LHH(93)",0,0
"OSM(98)","JMK(98)",0,0
"OSM(98)","JSH(94)",0,0
"OSM(98)","JJH(92)",0,0
"OSM(98)","JYW(94)",0,0
"OSM(98)","JYK(93)",0,0
"OSM(98)","JYL(98)",0,0
"OSM(98)","JJY(92)",0,0
"OSM(98)","JJK(98)",0,0
"OSM(98)","JMY(98)",0,0
"OSM(98)","JYN(96)",0,0
"OSM(98)","JYW(92)",0,0
"OSM(98)","JSM(98)",1,1
"OSM(98)","CNG(99)",0,0
"OSM(98)","CSB(98)",0,0
"OSM(98)","CJI(94)",0,0
"OSM(98)","HEG(97)",0,0
"PEB(95)","BHJ(99)",0,0
"PEB(95)","CSH(93)",0,0
"PEB(95)","EDH(95)",0,0
"PEB(95)","HHM(95)",0,0
"PEB(95)","HWM(95)",0,0
"PEB(95)","JCG(98)",0,0
"PEB(95)","JDH(94)",0,0
"PEB(95)","JEJ(95)",0,0
"PEB(95)","JHJ(99)",0,0
"PEB(95)","JYG(96)",0,0
"PEB(95)","JYJ(94)",0,0
"PEB(95)","JYJ(95)",0,0
"PEB(95)","KDK(99)",0,0
"PEB(95)","KGP(94)",0,0
"PEB(95)","KHJ(98)",0,0
"PEB(95)","KHS(98)",0,0
"PEB(95)","KJH(96)",0,0
"PEB(95)","KJH(99)",0,0
"PEB(95)","KMS(99)",0,0
"PEB(95)","KSH(99)",0,0
"PEB(95)","KSJ(94)",0,0
"PEB(95)","LGC(94)",0,0
"PEB(95)","LGS(99)",0,0
"PEB(95)","LJH(94)",0,0
"PEB(95)","PJY(95)",0,0
"PEB(95)","PKT(95)",0,0
"PEB(95)","RSW(96)",0,0
"PEB(95)","RSW(98)",0,0
"PEB(95)","SHS(98)",0,0
"PEB(95)","SJE(99)",0,0
"PEB(95)","SJY(98)",0,0
"PEB(95)","SSH(96)",0,0
"PEB(95)","SYS(99)",0,0
"PEB(95)","UDH(95)",0,0
"PEB(95)","YHW(98)",0,0
"PEB(95)","YJE(97)",0,0
"PEB(95)","YJW(99)",0,0
"PEB(95)","YSH(99)",0,0
"PEB(95)","YSHH(99)",0,0
"PEB(95)","KES(94)",0,0
"PEB(95)","KSY(98)",0,0
"PEB(95)","KSH(98)",0,0
"PEB(95)","KYH(94)",0,0
"PEB(95)","KYS(99)",0,0
"PEB(95)","KKH(99)",0,0
"PEB(95)","KKH(95)",0,0
"PEB(95)","KKB(93)",0,0
"PEB(95)","KDY(98)",0,0
"PEB(95)","KDH(97)",0,0
"PEB(95)","KDG(99)",0,0
"PEB(95)","KMG(94)",0,0
"PEB(95)","KMT(99)",0,0
"PEB(95)","KSJ(99)",0,0
"PEB(95)","KSY(98)",0,0
"PEB(95)","KSY(96)",0,0
"PEB(95)","KSJ(93)",0,0
"PEB(95)","KSH(99)",0,0
"PEB(95)","KYB(99)",0,0
"PEB(95)","KJH(98)",0,0
"PEB(95)","KJB(93)",0,0
"PEB(95)","KJS(92)",0,0
"PEB(95)","KJH(98)",0,0
"PEB(95)","KJSS(92)",0,0
"PEB(95)","KPU(98)",0,0
"PEB(95)","KHN(94)",0,0
"PEB(95)","KHJ(94)",0,0
"PEB(95)","NMR(97)",0,0
"PEB(95)","NSJ(99)",0,0
"PEB(95)","MJU(99)",0,0
"PEB(95)","MSJ(93)",0,0
"PEB(95)","PSU(93)",0,0
"PEB(95)","PSJ(95)",0,0
"PEB(95)","PSO(94)",0,0
"PEB(95)","PYJ(97)",0,0
"PEB(95)","POG(93)",0,0
"PEB(95)","PEB(95)",0,0
"PEB(95)","PJM(94)",0,0
"PEB(95)","PHY(99)",0,0
"PEB(95)","PHJ(99)",0,0
"PEB(95)","BYJ(99)",0,0
"PEB(95)","BOG(98)",0,0
"PEB(95)","SSM(98)",0,0
"PEB(95)","SHS(99)",0,0
"PEB(95)","SDS(92)",0,0
"PEB(95)","SSY(97)",0,0
"PEB(95)","SJEE(99)",0,0
"PEB(95)","SH(96)",0,0
"PEB(95)","SYJ(97)",0,0
"PEB(95)","AMJ(99)",0,0
"PEB(95)","ASH(99)",0,0
"PEB(95)","OSJ(98)",0,0
"PEB(95)","OSH(99)",0,0
"PEB(95)","OSM(98)",0,0
"PEB(95)","OJY(98)",0,0
"PEB(95)","OSJ(97)",0,0
"PEB(95)","YMS(99)",0,0
"PEB(95)","YYH(93)",1,1
"PEB(95)","YHJ(96)",0,0
"PEB(95)","YSH(99)",0,0
"PEB(95)","YAR(97)",0,0
"PEB(95)","LKC(93)",0,0
"PEB(95)","LDY(99)",0,0
"PEB(95)","LDJ(93)",0,0
"PEB(95)","LSH(99)",0,0
"PEB(95)","LSJ(94)",3,1
"PEB(95)","LYJ(98)",0,0
"PEB(95)","LWH(98)",0,0
"PEB(95)","LYS(97)",0,0
"PEB(95)","LIH(94)",0,0
"PEB(95)","LJH(97)",0,0
"PEB(95)","LJM(98)",0,0
"PEB(95)","LJY(97)",0,0
"PEB(95)","LJA(00)",0,0
"PEB(95)","LCH(95)",0,0
"PEB(95)","LHW(92)",0,0
"PEB(95)","LHH(93)",0,0
"PEB(95)","JMK(98)",0,0
"PEB(95)","JSH(94)",0,0
"PEB(95)","JJH(92)",0,0
"PEB(95)","JYW(94)",0,0
"PEB(95)","JYK(93)",0,0
"PEB(95)","JYL(98)",0,0
"PEB(95)","JJY(92)",2,1
"PEB(95)","JJK(98)",0,0
"PEB(95)","JMY(98)",0,0
"PEB(95)","JYN(96)",0,0
"PEB(95)","JYW(92)",0,0
"PEB(95)","JSM(98)",0,0
"PEB(95)","CNG(99)",0,0
"PEB(95)","CSB(98)",0,0
"PEB(95)","CJI(94)",0,0
"PEB(95)","HEG(97)",0,0
"PHJ(99)","BHJ(99)",0,0
"PHJ(99)","CSH(93)",0,0
"PHJ(99)","EDH(95)",0,0
"PHJ(99)","HHM(95)",0,0
"PHJ(99)","HWM(95)",0,0
"PHJ(99)","JCG(98)",0,0
"PHJ(99)","JDH(94)",0,0
"PHJ(99)","JEJ(95)",0,0
"PHJ(99)","JHJ(99)",0,0
"PHJ(99)","JYG(96)",0,0
"PHJ(99)","JYJ(94)",0,0
"PHJ(99)","JYJ(95)",0,0
"PHJ(99)","KDK(99)",0,0
"PHJ(99)","KGP(94)",0,0
"PHJ(99)","KHJ(98)",0,0
"PHJ(99)","KHS(98)",0,0
"PHJ(99)","KJH(96)",0,0
"PHJ(99)","KJH(99)",0,0
"PHJ(99)","KMS(99)",0,0
"PHJ(99)","KSH(99)",0,0
"PHJ(99)","KSJ(94)",0,0
"PHJ(99)","LGC(94)",0,0
"PHJ(99)","LGS(99)",0,0
"PHJ(99)","LJH(94)",0,0
"PHJ(99)","PJY(95)",0,0
"PHJ(99)","PKT(95)",0,0
"PHJ(99)","RSW(96)",0,0
"PHJ(99)","RSW(98)",0,0
"PHJ(99)","SHS(98)",0,0
"PHJ(99)","SJE(99)",0,0
"PHJ(99)","SJY(98)",0,0
"PHJ(99)","SSH(96)",0,0
"PHJ(99)","SYS(99)",0,0
"PHJ(99)","UDH(95)",0,0
"PHJ(99)","YHW(98)",0,0
"PHJ(99)","YJE(97)",0,0
"PHJ(99)","YJW(99)",0,0
"PHJ(99)","YSH(99)",0,0
"PHJ(99)","YSHH(99)",0,0
"PHJ(99)","KES(94)",0,0
"PHJ(99)","KSY(98)",0,0
"PHJ(99)","KSH(98)",0,0
"PHJ(99)","KYH(94)",0,0
"PHJ(99)","KYS(99)",0,0
"PHJ(99)","KKH(99)",0,0
"PHJ(99)","KKH(95)",0,0
"PHJ(99)","KKB(93)",0,0
"PHJ(99)","KDY(98)",0,0
"PHJ(99)","KDH(97)",0,0
"PHJ(99)","KDG(99)",0,0
"PHJ(99)","KMG(94)",0,0
"PHJ(99)","KMT(99)",0,0
"PHJ(99)","KSJ(99)",0,0
"PHJ(99)","KSY(98)",0,0
"PHJ(99)","KSY(96)",0,0
"PHJ(99)","KSJ(93)",0,0
"PHJ(99)","KSH(99)",0,0
"PHJ(99)","KYB(99)",0,0
"PHJ(99)","KJH(98)",0,0
"PHJ(99)","KJB(93)",0,0
"PHJ(99)","KJS(92)",0,0
"PHJ(99)","KJH(98)",0,0
"PHJ(99)","KJSS(92)",0,0
"PHJ(99)","KPU(98)",0,0
"PHJ(99)","KHN(94)",0,0
"PHJ(99)","KHJ(94)",0,0
"PHJ(99)","NMR(97)",0,0
"PHJ(99)","NSJ(99)",0,0
"PHJ(99)","MJU(99)",0,0
"PHJ(99)","MSJ(93)",0,0
"PHJ(99)","PSU(93)",0,0
"PHJ(99)","PSJ(95)",0,0
"PHJ(99)","PSO(94)",0,0
"PHJ(99)","PYJ(97)",0,0
"PHJ(99)","POG(93)",0,0
"PHJ(99)","PEB(95)",0,0
"PHJ(99)","PJM(94)",0,0
"PHJ(99)","PHY(99)",0,0
"PHJ(99)","PHJ(99)",0,0
"PHJ(99)","BYJ(99)",0,0
"PHJ(99)","BOG(98)",0,0
"PHJ(99)","SSM(98)",0,0
"PHJ(99)","SHS(99)",0,0
"PHJ(99)","SDS(92)",0,0
"PHJ(99)","SSY(97)",0,0
"PHJ(99)","SJEE(99)",0,0
"PHJ(99)","SH(96)",0,0
"PHJ(99)","SYJ(97)",0,0
"PHJ(99)","AMJ(99)",0,0
"PHJ(99)","ASH(99)",0,0
"PHJ(99)","OSJ(98)",0,0
"PHJ(99)","OSH(99)",0,0
"PHJ(99)","OSM(98)",0,0
"PHJ(99)","OJY(98)",0,0
"PHJ(99)","OSJ(97)",0,0
"PHJ(99)","YMS(99)",0,0
"PHJ(99)","YYH(93)",0,0
"PHJ(99)","YHJ(96)",0,0
"PHJ(99)","YSH(99)",0,0
"PHJ(99)","YAR(97)",0,0
"PHJ(99)","LKC(93)",0,0
"PHJ(99)","LDY(99)",0,0
"PHJ(99)","LDJ(93)",0,0
"PHJ(99)","LSH(99)",0,0
"PHJ(99)","LSJ(94)",0,0
"PHJ(99)","LYJ(98)",0,0
"PHJ(99)","LWH(98)",1,1
"PHJ(99)","LYS(97)",0,0
"PHJ(99)","LIH(94)",0,0
"PHJ(99)","LJH(97)",0,0
"PHJ(99)","LJM(98)",0,0
"PHJ(99)","LJY(97)",0,0
"PHJ(99)","LJA(00)",0,0
"PHJ(99)","LCH(95)",0,0
"PHJ(99)","LHW(92)",1,1
"PHJ(99)","LHH(93)",0,0
"PHJ(99)","JMK(98)",0,0
"PHJ(99)","JSH(94)",0,0
"PHJ(99)","JJH(92)",0,0
"PHJ(99)","JYW(94)",0,0
"PHJ(99)","JYK(93)",1,1
"PHJ(99)","JYL(98)",0,0
"PHJ(99)","JJY(92)",0,0
"PHJ(99)","JJK(98)",0,0
"PHJ(99)","JMY(98)",0,0
"PHJ(99)","JYN(96)",0,0
"PHJ(99)","JYW(92)",0,0
"PHJ(99)","JSM(98)",0,0
"PHJ(99)","CNG(99)",0,0
"PHJ(99)","CSB(98)",0,0
"PHJ(99)","CJI(94)",0,0
"PHJ(99)","HEG(97)",0,0
"(PHY99)","BHJ(99)",0,0
"(PHY99)","CSH(93)",0,0
"(PHY99)","EDH(95)",0,0
"(PHY99)","HHM(95)",0,0
"(PHY99)","HWM(95)",0,0
"(PHY99)","JCG(98)",0,0
"(PHY99)","JDH(94)",0,0
"(PHY99)","JEJ(95)",0,0
"(PHY99)","JHJ(99)",0,0
"(PHY99)","JYG(96)",0,0
"(PHY99)","JYJ(94)",0,0
"(PHY99)","JYJ(95)",0,0
"(PHY99)","KDK(99)",0,0
"(PHY99)","KGP(94)",0,0
"(PHY99)","KHJ(98)",0,0
"(PHY99)","KHS(98)",0,0
"(PHY99)","KJH(96)",0,0
"(PHY99)","KJH(99)",0,0
"(PHY99)","KMS(99)",0,0
"(PHY99)","KSH(99)",0,0
"(PHY99)","KSJ(94)",0,0
"(PHY99)","LGC(94)",0,0
"(PHY99)","LGS(99)",0,0
"(PHY99)","LJH(94)",0,0
"(PHY99)","PJY(95)",0,0
"(PHY99)","PKT(95)",0,0
"(PHY99)","RSW(96)",0,0
"(PHY99)","RSW(98)",0,0
"(PHY99)","SHS(98)",0,0
"(PHY99)","SJE(99)",0,0
"(PHY99)","SJY(98)",0,0
"(PHY99)","SSH(96)",0,0
"(PHY99)","SYS(99)",0,0
"(PHY99)","UDH(95)",0,0
"(PHY99)","YHW(98)",0,0
"(PHY99)","YJE(97)",0,0
"(PHY99)","YJW(99)",0,0
"(PHY99)","YSH(99)",0,0
"(PHY99)","YSHH(99)",0,0
"(PHY99)","KES(94)",0,0
"(PHY99)","KSY(98)",0,0
"(PHY99)","KSH(98)",0,0
"(PHY99)","KYH(94)",0,0
"(PHY99)","KYS(99)",0,0
"(PHY99)","KKH(99)",0,0
"(PHY99)","KKH(95)",0,0
"(PHY99)","KKB(93)",0,0
"(PHY99)","KDY(98)",0,0
"(PHY99)","KDH(97)",0,0
"(PHY99)","KDG(99)",0,0
"(PHY99)","KMG(94)",0,0
"(PHY99)","KMT(99)",0,0
"(PHY99)","KSJ(99)",0,0
"(PHY99)","KSY(98)",0,0
"(PHY99)","KSY(96)",0,0
"(PHY99)","KSJ(93)",0,0
"(PHY99)","KSH(99)",0,0
"(PHY99)","KYB(99)",2,1
"(PHY99)","KJH(98)",0,0
"(PHY99)","KJB(93)",0,0
"(PHY99)","KJS(92)",0,0
"(PHY99)","KJH(98)",0,0
"(PHY99)","KJSS(92)",0,0
"(PHY99)","KPU(98)",0,0
"(PHY99)","KHN(94)",0,0
"(PHY99)","KHJ(94)",0,0
"(PHY99)","NMR(97)",0,0
"(PHY99)","NSJ(99)",0,0
"(PHY99)","MJU(99)",0,0
"(PHY99)","MSJ(93)",0,0
"(PHY99)","PSU(93)",0,0
"(PHY99)","PSJ(95)",0,0
"(PHY99)","PSO(94)",0,0
"(PHY99)","PYJ(97)",0,0
"(PHY99)","POG(93)",0,0
"(PHY99)","PEB(95)",0,0
"(PHY99)","PJM(94)",0,0
"(PHY99)","PHY(99)",0,0
"(PHY99)","PHJ(99)",0,0
"(PHY99)","BYJ(99)",0,0
"(PHY99)","BOG(98)",0,0
"(PHY99)","SSM(98)",0,0
"(PHY99)","SHS(99)",0,0
"(PHY99)","SDS(92)",0,0
"(PHY99)","SSY(97)",0,0
"(PHY99)","SJEE(99)",0,0
"(PHY99)","SH(96)",0,0
"(PHY99)","SYJ(97)",0,0
"(PHY99)","AMJ(99)",0,0
"(PHY99)","ASH(99)",0,0
"(PHY99)","OSJ(98)",0,0
"(PHY99)","OSH(99)",3,1
"(PHY99)","OSM(98)",0,0
"(PHY99)","OJY(98)",0,0
"(PHY99)","OSJ(97)",0,0
"(PHY99)","YMS(99)",0,0
"(PHY99)","YYH(93)",0,0
"(PHY99)","YHJ(96)",0,0
"(PHY99)","YSH(99)",0,0
"(PHY99)","YAR(97)",0,0
"(PHY99)","LKC(93)",0,0
"(PHY99)","LDY(99)",0,0
"(PHY99)","LDJ(93)",0,0
"(PHY99)","LSH(99)",0,0
"(PHY99)","LSJ(94)",0,0
"(PHY99)","LYJ(98)",0,0
"(PHY99)","LWH(98)",0,0
"(PHY99)","LYS(97)",0,0
"(PHY99)","LIH(94)",0,0
"(PHY99)","LJH(97)",0,0
"(PHY99)","LJM(98)",0,0
"(PHY99)","LJY(97)",0,0
"(PHY99)","LJA(00)",0,0
"(PHY99)","LCH(95)",0,0
"(PHY99)","LHW(92)",0,0
"(PHY99)","LHH(93)",0,0
"(PHY99)","JMK(98)",0,0
"(PHY99)","JSH(94)",0,0
"(PHY99)","JJH(92)",0,0
"(PHY99)","JYW(94)",0,0
"(PHY99)","JYK(93)",0,0
"(PHY99)","JYL(98)",0,0
"(PHY99)","JJY(92)",0,0
"(PHY99)","JJK(98)",0,0
"(PHY99)","JMY(98)",0,0
"(PHY99)","JYN(96)",0,0
"(PHY99)","JYW(92)",0,0
"(PHY99)","JSM(98)",0,0
"(PHY99)","CNG(99)",1,1
"(PHY99)","CSB(98)",0,0
"(PHY99)","CJI(94)",0,0
"(PHY99)","HEG(97)",0,0
"PYJ(97)","BHJ(99)",0,0
"PYJ(97)","CSH(93)",0,0
"PYJ(97)","EDH(95)",0,0
"PYJ(97)","HHM(95)",0,0
"PYJ(97)","HWM(95)",0,0
"PYJ(97)","JCG(98)",0,0
"PYJ(97)","JDH(94)",0,0
"PYJ(97)","JEJ(95)",0,0
"PYJ(97)","JHJ(99)",0,0
"PYJ(97)","JYG(96)",0,0
"PYJ(97)","JYJ(94)",0,0
"PYJ(97)","JYJ(95)",0,0
"PYJ(97)","KDK(99)",0,0
"PYJ(97)","KGP(94)",0,0
"PYJ(97)","KHJ(98)",0,0
"PYJ(97)","KHS(98)",0,0
"PYJ(97)","KJH(96)",0,0
"PYJ(97)","KJH(99)",0,0
"PYJ(97)","KMS(99)",0,0
"PYJ(97)","KSH(99)",0,0
"PYJ(97)","KSJ(94)",0,0
"PYJ(97)","LGC(94)",0,0
"PYJ(97)","LGS(99)",0,0
"PYJ(97)","LJH(94)",0,0
"PYJ(97)","PJY(95)",0,0
"PYJ(97)","PKT(95)",0,0
"PYJ(97)","RSW(96)",0,0
"PYJ(97)","RSW(98)",0,0
"PYJ(97)","SHS(98)",0,0
"PYJ(97)","SJE(99)",1,1
"PYJ(97)","SJY(98)",0,0
"PYJ(97)","SSH(96)",0,0
"PYJ(97)","SYS(99)",0,0
"PYJ(97)","UDH(95)",0,0
"PYJ(97)","YHW(98)",0,0
"PYJ(97)","YJE(97)",0,0
"PYJ(97)","YJW(99)",0,0
"PYJ(97)","YSH(99)",0,0
"PYJ(97)","YSHH(99)",0,0
"PYJ(97)","KES(94)",0,0
"PYJ(97)","KSY(98)",1,1
"PYJ(97)","KSH(98)",0,0
"PYJ(97)","KYH(94)",0,0
"PYJ(97)","KYS(99)",0,0
"PYJ(97)","KKH(99)",0,0
"PYJ(97)","KKH(95)",0,0
"PYJ(97)","KKB(93)",0,0
"PYJ(97)","KDY(98)",0,0
"PYJ(97)","KDH(97)",0,0
"PYJ(97)","KDG(99)",0,0
"PYJ(97)","KMG(94)",0,0
"PYJ(97)","KMT(99)",0,0
"PYJ(97)","KSJ(99)",0,0
"PYJ(97)","KSY(98)",0,0
"PYJ(97)","KSY(96)",1,1
"PYJ(97)","KSJ(93)",0,0
"PYJ(97)","KSH(99)",0,0
"PYJ(97)","KYB(99)",0,0
"PYJ(97)","KJH(98)",0,0
"PYJ(97)","KJB(93)",0,0
"PYJ(97)","KJS(92)",0,0
"PYJ(97)","KJH(98)",0,0
"PYJ(97)","KJSS(92)",0,0
"PYJ(97)","KPU(98)",0,0
"PYJ(97)","KHN(94)",0,0
"PYJ(97)","KHJ(94)",0,0
"PYJ(97)","NMR(97)",0,0
"PYJ(97)","NSJ(99)",0,0
"PYJ(97)","MJU(99)",0,0
"PYJ(97)","MSJ(93)",0,0
"PYJ(97)","PSU(93)",0,0
"PYJ(97)","PSJ(95)",0,0
"PYJ(97)","PSO(94)",0,0
"PYJ(97)","PYJ(97)",0,0
"PYJ(97)","POG(93)",0,0
"PYJ(97)","PEB(95)",0,0
"PYJ(97)","PJM(94)",0,0
"PYJ(97)","PHY(99)",0,0
"PYJ(97)","PHJ(99)",0,0
"PYJ(97)","BYJ(99)",0,0
"PYJ(97)","BOG(98)",0,0
"PYJ(97)","SSM(98)",0,0
"PYJ(97)","SHS(99)",0,0
"PYJ(97)","SDS(92)",0,0
"PYJ(97)","SSY(97)",0,0
"PYJ(97)","SJEE(99)",0,0
"PYJ(97)","SH(96)",0,0
"PYJ(97)","SYJ(97)",0,0
"PYJ(97)","AMJ(99)",0,0
"PYJ(97)","ASH(99)",0,0
"PYJ(97)","OSJ(98)",1,1
"PYJ(97)","OSH(99)",0,0
"PYJ(97)","OSM(98)",0,0
"PYJ(97)","OJY(98)",0,0
"PYJ(97)","OSJ(97)",0,0
"PYJ(97)","YMS(99)",0,0
"PYJ(97)","YYH(93)",0,0
"PYJ(97)","YHJ(96)",0,0
"PYJ(97)","YSH(99)",0,0
"PYJ(97)","YAR(97)",0,0
"PYJ(97)","LKC(93)",0,0
"PYJ(97)","LDY(99)",0,0
"PYJ(97)","LDJ(93)",0,0
"PYJ(97)","LSH(99)",0,0
"PYJ(97)","LSJ(94)",0,0
"PYJ(97)","LYJ(98)",0,0
"PYJ(97)","LWH(98)",0,0
"PYJ(97)","LYS(97)",0,0
"PYJ(97)","LIH(94)",0,0
"PYJ(97)","LJH(97)",0,0
"PYJ(97)","LJM(98)",0,0
"PYJ(97)","LJY(97)",0,0
"PYJ(97)","LJA(00)",0,0
"PYJ(97)","LCH(95)",0,0
"PYJ(97)","LHW(92)",0,0
"PYJ(97)","LHH(93)",0,0
"PYJ(97)","JMK(98)",0,0
"PYJ(97)","JSH(94)",0,0
"PYJ(97)","JJH(92)",0,0
"PYJ(97)","JYW(94)",0,0
"PYJ(97)","JYK(93)",0,0
"PYJ(97)","JYL(98)",0,0
"PYJ(97)","JJY(92)",0,0
"PYJ(97)","JJK(98)",0,0
"PYJ(97)","JMY(98)",0,0
"PYJ(97)","JYN(96)",0,0
"PYJ(97)","JYW(92)",0,0
"PYJ(97)","JSM(98)",0,0
"PYJ(97)","CNG(99)",0,0
"PYJ(97)","CSB(98)",0,0
"PYJ(97)","CJI(94)",0,0
"PYJ(97)","HEG(97)",0,0
"RSW(98)","BHJ(99)",0,0
"RSW(98)","CSH(93)",0,0
"RSW(98)","EDH(95)",0,0
"RSW(98)","HHM(95)",0,0
"RSW(98)","HWM(95)",0,0
"RSW(98)","JCG(98)",0,0
"RSW(98)","JDH(94)",0,0
"RSW(98)","JEJ(95)",0,0
"RSW(98)","JHJ(99)",2,1
"RSW(98)","JYG(96)",0,0
"RSW(98)","JYJ(94)",0,0
"RSW(98)","JYJ(95)",0,0
"RSW(98)","KDK(99)",0,0
"RSW(98)","KGP(94)",0,0
"RSW(98)","KHJ(98)",0,0
"RSW(98)","KHS(98)",0,0
"RSW(98)","KJH(96)",0,0
"RSW(98)","KJH(99)",0,0
"RSW(98)","KMS(99)",0,0
"RSW(98)","KSH(99)",0,0
"RSW(98)","KSJ(94)",0,0
"RSW(98)","LGC(94)",0,0
"RSW(98)","LGS(99)",1,1
"RSW(98)","LJH(94)",1,1
"RSW(98)","PJY(95)",0,0
"RSW(98)","PKT(95)",0,0
"RSW(98)","RSW(96)",0,0
"RSW(98)","RSW(98)",0,0
"RSW(98)","SHS(98)",0,0
"RSW(98)","SJE(99)",0,0
"RSW(98)","SJY(98)",0,0
"RSW(98)","SSH(96)",0,0
"RSW(98)","SYS(99)",0,0
"RSW(98)","UDH(95)",0,0
"RSW(98)","YHW(98)",0,0
"RSW(98)","YJE(97)",0,0
"RSW(98)","YJW(99)",0,0
"RSW(98)","YSH(99)",0,0
"RSW(98)","YSHH(99)",0,0
"RSW(98)","KES(94)",0,0
"RSW(98)","KSY(98)",0,0
